fips,adate,sutter_county,case_count,case_count_sex_f,case_count_low_ice,case_count_medicaid
6008,04022000,kpsc,25,23,11.5,11.5
6009,04022000,kpsc,20,18,9,9
6041,04022000,sutter,18,16,8,8
6001,04032000,kpsc,19,17,8.5,8.5
6003,04032000,kpsc,24,22,11,11
6005,04032000,kpsc,18,16,8,8
6006,04032000,kpsc,23,21,10.5,10.5
6008,04032000,kpsc,22,20,10,10
6009,04032000,kpsc,24,22,11,11
6041,04032000,sutter,19,17,8.5,8.5
6001,04042000,kpsc,17,15,7.5,7.5
6003,04042000,kpsc,20,18,9,9
6005,04042000,kpsc,21,19,9.5,9.5
6006,04042000,kpsc,20,18,9,9
6008,04042000,kpsc,18,16,8,8
6009,04042000,kpsc,21,19,9.5,9.5
6041,04042000,sutter,22,20,10,10
6001,04052000,kpsc,21,19,9.5,9.5
6003,04052000,kpsc,20,18,9,9
6005,04052000,kpsc,20,18,9,9
6006,04052000,kpsc,22,20,10,10
6008,04052000,kpsc,23,21,10.5,10.5
6009,04052000,kpsc,20,18,9,9
6041,04052000,sutter,19,17,8.5,8.5
6001,04062000,kpsc,22,20,10,10
6003,04062000,kpsc,20,18,9,9
6005,04062000,kpsc,19,17,8.5,8.5
6006,04062000,kpsc,22,20,10,10
6008,04062000,kpsc,24,22,11,11
6009,04062000,kpsc,16,14,7,7
6041,04062000,sutter,20,18,9,9
6001,04072000,kpsc,17,15,7.5,7.5
6003,04072000,kpsc,20,18,9,9
6005,04072000,kpsc,19,17,8.5,8.5
6006,04072000,kpsc,19,17,8.5,8.5
6008,04072000,kpsc,19,17,8.5,8.5
6009,04072000,kpsc,16,14,7,7
6041,04072000,sutter,18,16,8,8
6001,04082000,kpsc,19,17,8.5,8.5
6003,04082000,kpsc,23,21,10.5,10.5
6005,04082000,kpsc,21,19,9.5,9.5
6006,04082000,kpsc,20,18,9,9
6008,04082000,kpsc,20,18,9,9
6009,04082000,kpsc,18,16,8,8
6041,04082000,sutter,21,19,9.5,9.5
6001,04092000,kpsc,22,20,10,10
6003,04092000,kpsc,18,16,8,8
6005,04092000,kpsc,22,20,10,10
6006,04092000,kpsc,20,18,9,9
6008,04092000,kpsc,19,17,8.5,8.5
6009,04092000,kpsc,20,18,9,9
6041,04092000,sutter,21,19,9.5,9.5
6001,04102000,kpsc,21,19,9.5,9.5
6003,04102000,kpsc,19,17,8.5,8.5
6005,04102000,kpsc,23,21,10.5,10.5
6006,04102000,kpsc,19,17,8.5,8.5
6008,04102000,kpsc,20,18,9,9
6009,04102000,kpsc,20,18,9,9
6041,04102000,sutter,19,17,8.5,8.5
6001,04112000,kpsc,20,18,9,9
6003,04112000,kpsc,19,17,8.5,8.5
6005,04112000,kpsc,19,17,8.5,8.5
6006,04112000,kpsc,22,20,10,10
6008,04112000,kpsc,21,19,9.5,9.5
6009,04112000,kpsc,21,19,9.5,9.5
6041,04112000,sutter,17,15,7.5,7.5
6001,04122000,kpsc,21,19,9.5,9.5
6003,04122000,kpsc,19,17,8.5,8.5
6005,04122000,kpsc,22,20,10,10
6006,04122000,kpsc,19,17,8.5,8.5
6008,04122000,kpsc,20,18,9,9
6009,04122000,kpsc,20,18,9,9
6041,04122000,sutter,19,17,8.5,8.5
6001,04132000,kpsc,19,17,8.5,8.5
6003,04132000,kpsc,19,17,8.5,8.5
6005,04132000,kpsc,20,18,9,9
6006,04132000,kpsc,19,17,8.5,8.5
6008,04132000,kpsc,20,18,9,9
6009,04132000,kpsc,22,20,10,10
6041,04132000,sutter,16,14,7,7
6001,04142000,kpsc,19,17,8.5,8.5
6003,04142000,kpsc,23,21,10.5,10.5
6005,04142000,kpsc,20,18,9,9
6006,04142000,kpsc,22,20,10,10
6008,04142000,kpsc,23,21,10.5,10.5
6009,04142000,kpsc,21,19,9.5,9.5
6041,04142000,sutter,18,16,8,8
6001,04152000,kpsc,18,16,8,8
6003,04152000,kpsc,19,17,8.5,8.5
6005,04152000,kpsc,16,14,7,7
6006,04152000,kpsc,18,16,8,8
6008,04152000,kpsc,21,19,9.5,9.5
6009,04152000,kpsc,22,20,10,10
6041,04152000,sutter,20,18,9,9
6001,04162000,kpsc,23,21,10.5,10.5
6003,04162000,kpsc,19,17,8.5,8.5
6005,04162000,kpsc,17,15,7.5,7.5
6006,04162000,kpsc,21,19,9.5,9.5
6008,04162000,kpsc,20,18,9,9
6009,04162000,kpsc,19,17,8.5,8.5
6041,04162000,sutter,19,17,8.5,8.5
6001,04172000,kpsc,23,21,10.5,10.5
6003,04172000,kpsc,20,18,9,9
6005,04172000,kpsc,21,19,9.5,9.5
6006,04172000,kpsc,21,19,9.5,9.5
6008,04172000,kpsc,22,20,10,10
6009,04172000,kpsc,21,19,9.5,9.5
6041,04172000,sutter,17,15,7.5,7.5
6001,04182000,kpsc,19,17,8.5,8.5
6003,04182000,kpsc,18,16,8,8
6005,04182000,kpsc,20,18,9,9
6006,04182000,kpsc,21,19,9.5,9.5
6008,04182000,kpsc,25,23,11.5,11.5
6009,04182000,kpsc,21,19,9.5,9.5
6041,04182000,sutter,19,17,8.5,8.5
6001,04192000,kpsc,25,23,11.5,11.5
6003,04192000,kpsc,22,20,10,10
6005,04192000,kpsc,18,16,8,8
6006,04192000,kpsc,19,17,8.5,8.5
6008,04192000,kpsc,21,19,9.5,9.5
6009,04192000,kpsc,20,18,9,9
6041,04192000,sutter,21,19,9.5,9.5
6001,04202000,kpsc,21,19,9.5,9.5
6003,04202000,kpsc,19,17,8.5,8.5
6005,04202000,kpsc,20,18,9,9
6006,04202000,kpsc,23,21,10.5,10.5
6008,04202000,kpsc,18,16,8,8
6009,04202000,kpsc,22,20,10,10
6041,04202000,sutter,20,18,9,9
6001,04212000,kpsc,20,18,9,9
6003,04212000,kpsc,20,18,9,9
6005,04212000,kpsc,18,16,8,8
6006,04212000,kpsc,24,22,11,11
6008,04212000,kpsc,20,18,9,9
6009,04212000,kpsc,21,19,9.5,9.5
6041,04212000,sutter,23,21,10.5,10.5
6001,04222000,kpsc,21,19,9.5,9.5
6003,04222000,kpsc,20,18,9,9
6005,04222000,kpsc,20,18,9,9
6006,04222000,kpsc,21,19,9.5,9.5
6008,04222000,kpsc,21,19,9.5,9.5
6009,04222000,kpsc,20,18,9,9
6041,04222000,sutter,20,18,9,9
6001,04232000,kpsc,16,14,7,7
6003,04232000,kpsc,23,21,10.5,10.5
6005,04232000,kpsc,19,17,8.5,8.5
6006,04232000,kpsc,19,17,8.5,8.5
6008,04232000,kpsc,21,19,9.5,9.5
6009,04232000,kpsc,22,20,10,10
6041,04232000,sutter,21,19,9.5,9.5
6001,04242000,kpsc,18,16,8,8
6003,04242000,kpsc,20,18,9,9
6005,04242000,kpsc,21,19,9.5,9.5
6006,04242000,kpsc,21,19,9.5,9.5
6008,04242000,kpsc,20,18,9,9
6009,04242000,kpsc,21,19,9.5,9.5
6041,04242000,sutter,22,20,10,10
6001,04252000,kpsc,22,20,10,10
6003,04252000,kpsc,22,20,10,10
6005,04252000,kpsc,20,18,9,9
6006,04252000,kpsc,18,16,8,8
6008,04252000,kpsc,22,20,10,10
6009,04252000,kpsc,20,18,9,9
6041,04252000,sutter,21,19,9.5,9.5
6001,04262000,kpsc,18,16,8,8
6003,04262000,kpsc,20,18,9,9
6005,04262000,kpsc,19,17,8.5,8.5
6006,04262000,kpsc,21,19,9.5,9.5
6008,04262000,kpsc,17,15,7.5,7.5
6009,04262000,kpsc,23,21,10.5,10.5
6041,04262000,sutter,27,25,12.5,12.5
6001,04272000,kpsc,16,14,7,7
6003,04272000,kpsc,24,22,11,11
6005,04272000,kpsc,21,19,9.5,9.5
6006,04272000,kpsc,25,23,11.5,11.5
6008,04272000,kpsc,21,19,9.5,9.5
6009,04272000,kpsc,20,18,9,9
6041,04272000,sutter,17,15,7.5,7.5
6001,04282000,kpsc,20,18,9,9
6003,04282000,kpsc,17,15,7.5,7.5
6005,04282000,kpsc,18,16,8,8
6006,04282000,kpsc,20,18,9,9
6008,04282000,kpsc,22,20,10,10
6009,04282000,kpsc,19,17,8.5,8.5
6041,04282000,sutter,21,19,9.5,9.5
6001,04292000,kpsc,17,15,7.5,7.5
6003,04292000,kpsc,21,19,9.5,9.5
6005,04292000,kpsc,16,14,7,7
6006,04292000,kpsc,21,19,9.5,9.5
6008,04292000,kpsc,19,17,8.5,8.5
6009,04292000,kpsc,20,18,9,9
6041,04292000,sutter,18,16,8,8
6001,04302000,kpsc,15,13,6.5,6.5
6003,04302000,kpsc,21,19,9.5,9.5
6005,04302000,kpsc,24,22,11,11
6006,04302000,kpsc,20,18,9,9
6008,04302000,kpsc,22,20,10,10
6009,04302000,kpsc,23,21,10.5,10.5
6041,04302000,sutter,20,18,9,9
6001,05012000,kpsc,22,20,10,10
6003,05012000,kpsc,22,20,10,10
6005,05012000,kpsc,20,18,9,9
6006,05012000,kpsc,20,18,9,9
6008,05012000,kpsc,19,17,8.5,8.5
6009,05012000,kpsc,20,18,9,9
6041,05012000,sutter,24,22,11,11
6001,05022000,kpsc,18,16,8,8
6003,05022000,kpsc,21,19,9.5,9.5
6005,05022000,kpsc,20,18,9,9
6006,05022000,kpsc,18,16,8,8
6008,05022000,kpsc,19,17,8.5,8.5
6009,05022000,kpsc,19,17,8.5,8.5
6041,05022000,sutter,17,15,7.5,7.5
6001,05032000,kpsc,22,20,10,10
6003,05032000,kpsc,21,19,9.5,9.5
6005,05032000,kpsc,17,15,7.5,7.5
6006,05032000,kpsc,22,20,10,10
6008,05032000,kpsc,18,16,8,8
6009,05032000,kpsc,22,20,10,10
6041,05032000,sutter,20,18,9,9
6001,05042000,kpsc,22,20,10,10
6003,05042000,kpsc,19,17,8.5,8.5
6005,05042000,kpsc,20,18,9,9
6006,05042000,kpsc,16,14,7,7
6008,05042000,kpsc,23,21,10.5,10.5
6009,05042000,kpsc,18,16,8,8
6041,05042000,sutter,20,18,9,9
6001,05052000,kpsc,22,20,10,10
6003,05052000,kpsc,18,16,8,8
6005,05052000,kpsc,19,17,8.5,8.5
6006,05052000,kpsc,17,15,7.5,7.5
6008,05052000,kpsc,22,20,10,10
6009,05052000,kpsc,20,18,9,9
6041,05052000,sutter,19,17,8.5,8.5
6001,05062000,kpsc,24,22,11,11
6003,05062000,kpsc,24,22,11,11
6005,05062000,kpsc,21,19,9.5,9.5
6006,05062000,kpsc,23,21,10.5,10.5
6008,05062000,kpsc,18,16,8,8
6009,05062000,kpsc,21,19,9.5,9.5
6041,05062000,sutter,23,21,10.5,10.5
6001,05072000,kpsc,19,17,8.5,8.5
6003,05072000,kpsc,20,18,9,9
6005,05072000,kpsc,16,14,7,7
6006,05072000,kpsc,19,17,8.5,8.5
6008,05072000,kpsc,21,19,9.5,9.5
6009,05072000,kpsc,20,18,9,9
6041,05072000,sutter,18,16,8,8
6001,05082000,kpsc,19,17,8.5,8.5
6003,05082000,kpsc,19,17,8.5,8.5
6005,05082000,kpsc,20,18,9,9
6006,05082000,kpsc,19,17,8.5,8.5
6008,05082000,kpsc,20,18,9,9
6009,05082000,kpsc,19,17,8.5,8.5
6041,05082000,sutter,21,19,9.5,9.5
6001,05092000,kpsc,19,17,8.5,8.5
6003,05092000,kpsc,22,20,10,10
6005,05092000,kpsc,22,20,10,10
6006,05092000,kpsc,19,17,8.5,8.5
6008,05092000,kpsc,21,19,9.5,9.5
6009,05092000,kpsc,22,20,10,10
6041,05092000,sutter,21,19,9.5,9.5
6001,05102000,kpsc,23,21,10.5,10.5
6003,05102000,kpsc,23,21,10.5,10.5
6005,05102000,kpsc,19,17,8.5,8.5
6006,05102000,kpsc,19,17,8.5,8.5
6008,05102000,kpsc,23,21,10.5,10.5
6009,05102000,kpsc,21,19,9.5,9.5
6041,05102000,sutter,24,22,11,11
6001,05112000,kpsc,21,19,9.5,9.5
6003,05112000,kpsc,17,15,7.5,7.5
6005,05112000,kpsc,20,18,9,9
6006,05112000,kpsc,19,17,8.5,8.5
6008,05112000,kpsc,22,20,10,10
6009,05112000,kpsc,17,15,7.5,7.5
6041,05112000,sutter,23,21,10.5,10.5
6001,05122000,kpsc,21,19,9.5,9.5
6003,05122000,kpsc,20,18,9,9
6005,05122000,kpsc,22,20,10,10
6006,05122000,kpsc,22,20,10,10
6008,05122000,kpsc,18,16,8,8
6009,05122000,kpsc,22,20,10,10
6041,05122000,sutter,20,18,9,9
6001,05132000,kpsc,18,16,8,8
6003,05132000,kpsc,22,20,10,10
6005,05132000,kpsc,18,16,8,8
6006,05132000,kpsc,23,21,10.5,10.5
6008,05132000,kpsc,19,17,8.5,8.5
6009,05132000,kpsc,21,19,9.5,9.5
6041,05132000,sutter,21,19,9.5,9.5
6001,05142000,kpsc,23,21,10.5,10.5
6003,05142000,kpsc,22,20,10,10
6005,05142000,kpsc,17,15,7.5,7.5
6006,05142000,kpsc,21,19,9.5,9.5
6008,05142000,kpsc,18,16,8,8
6009,05142000,kpsc,20,18,9,9
6041,05142000,sutter,20,18,9,9
6001,05152000,kpsc,22,20,10,10
6003,05152000,kpsc,21,19,9.5,9.5
6005,05152000,kpsc,18,16,8,8
6006,05152000,kpsc,20,18,9,9
6008,05152000,kpsc,23,21,10.5,10.5
6009,05152000,kpsc,21,19,9.5,9.5
6041,05152000,sutter,18,16,8,8
6001,05162000,kpsc,19,17,8.5,8.5
6003,05162000,kpsc,18,16,8,8
6005,05162000,kpsc,18,16,8,8
6006,05162000,kpsc,17,15,7.5,7.5
6008,05162000,kpsc,20,18,9,9
6009,05162000,kpsc,17,15,7.5,7.5
6041,05162000,sutter,18,16,8,8
6001,05172000,kpsc,20,18,9,9
6003,05172000,kpsc,21,19,9.5,9.5
6005,05172000,kpsc,23,21,10.5,10.5
6006,05172000,kpsc,20,18,9,9
6008,05172000,kpsc,19,17,8.5,8.5
6009,05172000,kpsc,20,18,9,9
6041,05172000,sutter,20,18,9,9
6001,05182000,kpsc,20,18,9,9
6003,05182000,kpsc,17,15,7.5,7.5
6005,05182000,kpsc,18,16,8,8
6006,05182000,kpsc,19,17,8.5,8.5
6008,05182000,kpsc,17,15,7.5,7.5
6009,05182000,kpsc,21,19,9.5,9.5
6041,05182000,sutter,22,20,10,10
6001,05192000,kpsc,18,16,8,8
6003,05192000,kpsc,19,17,8.5,8.5
6005,05192000,kpsc,21,19,9.5,9.5
6006,05192000,kpsc,22,20,10,10
6008,05192000,kpsc,19,17,8.5,8.5
6009,05192000,kpsc,18,16,8,8
6041,05192000,sutter,19,17,8.5,8.5
6001,05202000,kpsc,22,20,10,10
6003,05202000,kpsc,20,18,9,9
6005,05202000,kpsc,20,18,9,9
6006,05202000,kpsc,22,20,10,10
6008,05202000,kpsc,17,15,7.5,7.5
6009,05202000,kpsc,20,18,9,9
6041,05202000,sutter,18,16,8,8
6001,05212000,kpsc,20,18,9,9
6003,05212000,kpsc,21,19,9.5,9.5
6005,05212000,kpsc,18,16,8,8
6006,05212000,kpsc,19,17,8.5,8.5
6008,05212000,kpsc,20,18,9,9
6009,05212000,kpsc,15,13,6.5,6.5
6041,05212000,sutter,21,19,9.5,9.5
6001,05222000,kpsc,21,19,9.5,9.5
6003,05222000,kpsc,20,18,9,9
6005,05222000,kpsc,21,19,9.5,9.5
6006,05222000,kpsc,20,18,9,9
6008,05222000,kpsc,16,14,7,7
6009,05222000,kpsc,16,14,7,7
6041,05222000,sutter,19,17,8.5,8.5
6001,05232000,kpsc,14,12,6,6
6003,05232000,kpsc,21,19,9.5,9.5
6005,05232000,kpsc,18,16,8,8
6006,05232000,kpsc,19,17,8.5,8.5
6008,05232000,kpsc,25,23,11.5,11.5
6009,05232000,kpsc,19,17,8.5,8.5
6041,05232000,sutter,18,16,8,8
6001,05242000,kpsc,27,25,12.5,12.5
6003,05242000,kpsc,21,19,9.5,9.5
6005,05242000,kpsc,20,18,9,9
6006,05242000,kpsc,15,13,6.5,6.5
6008,05242000,kpsc,22,20,10,10
6009,05242000,kpsc,20,18,9,9
6041,05242000,sutter,20,18,9,9
6001,05252000,kpsc,21,19,9.5,9.5
6003,05252000,kpsc,19,17,8.5,8.5
6005,05252000,kpsc,19,17,8.5,8.5
6006,05252000,kpsc,21,19,9.5,9.5
6008,05252000,kpsc,18,16,8,8
6009,05252000,kpsc,15,13,6.5,6.5
6041,05252000,sutter,18,16,8,8
6001,05262000,kpsc,21,19,9.5,9.5
6003,05262000,kpsc,18,16,8,8
6005,05262000,kpsc,17,15,7.5,7.5
6006,05262000,kpsc,16,14,7,7
6008,05262000,kpsc,24,22,11,11
6009,05262000,kpsc,21,19,9.5,9.5
6041,05262000,sutter,16,14,7,7
6001,05272000,kpsc,20,18,9,9
6003,05272000,kpsc,18,16,8,8
6005,05272000,kpsc,20,18,9,9
6006,05272000,kpsc,21,19,9.5,9.5
6008,05272000,kpsc,20,18,9,9
6009,05272000,kpsc,19,17,8.5,8.5
6041,05272000,sutter,21,19,9.5,9.5
6001,05282000,kpsc,19,17,8.5,8.5
6003,05282000,kpsc,23,21,10.5,10.5
6005,05282000,kpsc,17,15,7.5,7.5
6006,05282000,kpsc,17,15,7.5,7.5
6008,05282000,kpsc,19,17,8.5,8.5
6009,05282000,kpsc,20,18,9,9
6041,05282000,sutter,22,20,10,10
6001,05292000,kpsc,23,21,10.5,10.5
6003,05292000,kpsc,18,16,8,8
6005,05292000,kpsc,20,18,9,9
6006,05292000,kpsc,21,19,9.5,9.5
6008,05292000,kpsc,22,20,10,10
6009,05292000,kpsc,19,17,8.5,8.5
6041,05292000,sutter,19,17,8.5,8.5
6001,05302000,kpsc,18,16,8,8
6003,05302000,kpsc,19,17,8.5,8.5
6005,05302000,kpsc,19,17,8.5,8.5
6006,05302000,kpsc,18,16,8,8
6008,05302000,kpsc,19,17,8.5,8.5
6009,05302000,kpsc,22,20,10,10
6041,05302000,sutter,21,19,9.5,9.5
6001,05312000,kpsc,20,18,9,9
6003,05312000,kpsc,19,17,8.5,8.5
6005,05312000,kpsc,24,22,11,11
6006,05312000,kpsc,17,15,7.5,7.5
6008,05312000,kpsc,20,18,9,9
6009,05312000,kpsc,23,21,10.5,10.5
6041,05312000,sutter,19,17,8.5,8.5
6001,06012000,kpsc,24,22,11,11
6003,06012000,kpsc,18,16,8,8
6005,06012000,kpsc,25,23,11.5,11.5
6006,06012000,kpsc,23,21,10.5,10.5
6008,06012000,kpsc,19,17,8.5,8.5
6009,06012000,kpsc,19,17,8.5,8.5
6041,06012000,sutter,17,15,7.5,7.5
6001,06022000,kpsc,23,21,10.5,10.5
6003,06022000,kpsc,19,17,8.5,8.5
6005,06022000,kpsc,18,16,8,8
6006,06022000,kpsc,21,19,9.5,9.5
6008,06022000,kpsc,22,20,10,10
6009,06022000,kpsc,20,18,9,9
6041,06022000,sutter,23,21,10.5,10.5
6001,06032000,kpsc,19,17,8.5,8.5
6003,06032000,kpsc,22,20,10,10
6005,06032000,kpsc,20,18,9,9
6006,06032000,kpsc,22,20,10,10
6008,06032000,kpsc,24,22,11,11
6009,06032000,kpsc,22,20,10,10
6041,06032000,sutter,20,18,9,9
6001,06042000,kpsc,17,15,7.5,7.5
6003,06042000,kpsc,18,16,8,8
6005,06042000,kpsc,22,20,10,10
6006,06042000,kpsc,19,17,8.5,8.5
6008,06042000,kpsc,19,17,8.5,8.5
6009,06042000,kpsc,20,18,9,9
6041,06042000,sutter,21,19,9.5,9.5
6001,06052000,kpsc,21,19,9.5,9.5
6003,06052000,kpsc,22,20,10,10
6005,06052000,kpsc,18,16,8,8
6006,06052000,kpsc,19,17,8.5,8.5
6008,06052000,kpsc,18,16,8,8
6009,06052000,kpsc,20,18,9,9
6041,06052000,sutter,20,18,9,9
6001,06062000,kpsc,22,20,10,10
6003,06062000,kpsc,20,18,9,9
6005,06062000,kpsc,20,18,9,9
6006,06062000,kpsc,22,20,10,10
6008,06062000,kpsc,21,19,9.5,9.5
6009,06062000,kpsc,21,19,9.5,9.5
6041,06062000,sutter,22,20,10,10
6001,06072000,kpsc,20,18,9,9
6003,06072000,kpsc,21,19,9.5,9.5
6005,06072000,kpsc,20,18,9,9
6006,06072000,kpsc,21,19,9.5,9.5
6008,06072000,kpsc,21,19,9.5,9.5
6009,06072000,kpsc,19,17,8.5,8.5
6041,06072000,sutter,17,15,7.5,7.5
6001,06082000,kpsc,16,14,7,7
6003,06082000,kpsc,21,19,9.5,9.5
6005,06082000,kpsc,21,19,9.5,9.5
6006,06082000,kpsc,19,17,8.5,8.5
6008,06082000,kpsc,18,16,8,8
6009,06082000,kpsc,20,18,9,9
6041,06082000,sutter,20,18,9,9
6001,06092000,kpsc,19,17,8.5,8.5
6003,06092000,kpsc,17,15,7.5,7.5
6005,06092000,kpsc,19,17,8.5,8.5
6006,06092000,kpsc,19,17,8.5,8.5
6008,06092000,kpsc,16,14,7,7
6009,06092000,kpsc,17,15,7.5,7.5
6041,06092000,sutter,21,19,9.5,9.5
6001,06102000,kpsc,16,14,7,7
6003,06102000,kpsc,23,21,10.5,10.5
6005,06102000,kpsc,20,18,9,9
6006,06102000,kpsc,18,16,8,8
6008,06102000,kpsc,19,17,8.5,8.5
6009,06102000,kpsc,22,20,10,10
6041,06102000,sutter,18,16,8,8
6001,06112000,kpsc,18,16,8,8
6003,06112000,kpsc,19,17,8.5,8.5
6005,06112000,kpsc,13,11,5.5,5.5
6006,06112000,kpsc,18,16,8,8
6008,06112000,kpsc,19,17,8.5,8.5
6009,06112000,kpsc,20,18,9,9
6041,06112000,sutter,21,19,9.5,9.5
6001,06122000,kpsc,21,19,9.5,9.5
6003,06122000,kpsc,20,18,9,9
6005,06122000,kpsc,19,17,8.5,8.5
6006,06122000,kpsc,26,24,12,12
6008,06122000,kpsc,17,15,7.5,7.5
6009,06122000,kpsc,17,15,7.5,7.5
6041,06122000,sutter,22,20,10,10
6001,06132000,kpsc,15,13,6.5,6.5
6003,06132000,kpsc,19,17,8.5,8.5
6005,06132000,kpsc,21,19,9.5,9.5
6006,06132000,kpsc,22,20,10,10
6008,06132000,kpsc,18,16,8,8
6009,06132000,kpsc,17,15,7.5,7.5
6041,06132000,sutter,18,16,8,8
6001,06142000,kpsc,19,17,8.5,8.5
6003,06142000,kpsc,21,19,9.5,9.5
6005,06142000,kpsc,20,18,9,9
6006,06142000,kpsc,18,16,8,8
6008,06142000,kpsc,20,18,9,9
6009,06142000,kpsc,22,20,10,10
6041,06142000,sutter,18,16,8,8
6001,06152000,kpsc,17,15,7.5,7.5
6003,06152000,kpsc,17,15,7.5,7.5
6005,06152000,kpsc,21,19,9.5,9.5
6006,06152000,kpsc,21,19,9.5,9.5
6008,06152000,kpsc,18,16,8,8
6009,06152000,kpsc,17,15,7.5,7.5
6041,06152000,sutter,20,18,9,9
6001,06162000,kpsc,25,23,11.5,11.5
6003,06162000,kpsc,22,20,10,10
6005,06162000,kpsc,21,19,9.5,9.5
6006,06162000,kpsc,20,18,9,9
6008,06162000,kpsc,20,18,9,9
6009,06162000,kpsc,17,15,7.5,7.5
6041,06162000,sutter,18,16,8,8
6001,06172000,kpsc,21,19,9.5,9.5
6003,06172000,kpsc,21,19,9.5,9.5
6005,06172000,kpsc,20,18,9,9
6006,06172000,kpsc,19,17,8.5,8.5
6008,06172000,kpsc,20,18,9,9
6009,06172000,kpsc,18,16,8,8
6041,06172000,sutter,21,19,9.5,9.5
6001,06182000,kpsc,19,17,8.5,8.5
6003,06182000,kpsc,22,20,10,10
6005,06182000,kpsc,20,18,9,9
6006,06182000,kpsc,24,22,11,11
6008,06182000,kpsc,20,18,9,9
6009,06182000,kpsc,20,18,9,9
6041,06182000,sutter,18,16,8,8
6001,06192000,kpsc,20,18,9,9
6003,06192000,kpsc,22,20,10,10
6005,06192000,kpsc,21,19,9.5,9.5
6006,06192000,kpsc,18,16,8,8
6008,06192000,kpsc,20,18,9,9
6009,06192000,kpsc,17,15,7.5,7.5
6041,06192000,sutter,18,16,8,8
6001,06202000,kpsc,20,18,9,9
6003,06202000,kpsc,18,16,8,8
6005,06202000,kpsc,18,16,8,8
6006,06202000,kpsc,20,18,9,9
6008,06202000,kpsc,20,18,9,9
6009,06202000,kpsc,22,20,10,10
6041,06202000,sutter,23,21,10.5,10.5
6001,06212000,kpsc,19,17,8.5,8.5
6003,06212000,kpsc,18,16,8,8
6005,06212000,kpsc,23,21,10.5,10.5
6006,06212000,kpsc,16,14,7,7
6008,06212000,kpsc,19,17,8.5,8.5
6009,06212000,kpsc,19,17,8.5,8.5
6041,06212000,sutter,22,20,10,10
6001,06222000,kpsc,18,16,8,8
6003,06222000,kpsc,18,16,8,8
6005,06222000,kpsc,20,18,9,9
6006,06222000,kpsc,17,15,7.5,7.5
6008,06222000,kpsc,20,18,9,9
6009,06222000,kpsc,21,19,9.5,9.5
6041,06222000,sutter,19,17,8.5,8.5
6001,06232000,kpsc,18,16,8,8
6003,06232000,kpsc,22,20,10,10
6005,06232000,kpsc,20,18,9,9
6006,06232000,kpsc,22,20,10,10
6008,06232000,kpsc,21,19,9.5,9.5
6009,06232000,kpsc,23,21,10.5,10.5
6041,06232000,sutter,19,17,8.5,8.5
6001,06242000,kpsc,19,17,8.5,8.5
6003,06242000,kpsc,18,16,8,8
6005,06242000,kpsc,22,20,10,10
6006,06242000,kpsc,20,18,9,9
6008,06242000,kpsc,17,15,7.5,7.5
6009,06242000,kpsc,21,19,9.5,9.5
6041,06242000,sutter,19,17,8.5,8.5
6001,06252000,kpsc,18,16,8,8
6003,06252000,kpsc,19,17,8.5,8.5
6005,06252000,kpsc,20,18,9,9
6006,06252000,kpsc,17,15,7.5,7.5
6008,06252000,kpsc,22,20,10,10
6009,06252000,kpsc,21,19,9.5,9.5
6041,06252000,sutter,22,20,10,10
6001,06262000,kpsc,19,17,8.5,8.5
6003,06262000,kpsc,21,19,9.5,9.5
6005,06262000,kpsc,19,17,8.5,8.5
6006,06262000,kpsc,18,16,8,8
6008,06262000,kpsc,20,18,9,9
6009,06262000,kpsc,18,16,8,8
6041,06262000,sutter,19,17,8.5,8.5
6001,06272000,kpsc,22,20,10,10
6003,06272000,kpsc,21,19,9.5,9.5
6005,06272000,kpsc,23,21,10.5,10.5
6006,06272000,kpsc,22,20,10,10
6008,06272000,kpsc,18,16,8,8
6009,06272000,kpsc,21,19,9.5,9.5
6041,06272000,sutter,20,18,9,9
6001,06282000,kpsc,21,19,9.5,9.5
6003,06282000,kpsc,24,22,11,11
6005,06282000,kpsc,20,18,9,9
6006,06282000,kpsc,20,18,9,9
6008,06282000,kpsc,18,16,8,8
6009,06282000,kpsc,19,17,8.5,8.5
6041,06282000,sutter,19,17,8.5,8.5
6001,06292000,kpsc,21,19,9.5,9.5
6003,06292000,kpsc,20,18,9,9
6005,06292000,kpsc,20,18,9,9
6006,06292000,kpsc,19,17,8.5,8.5
6008,06292000,kpsc,18,16,8,8
6009,06292000,kpsc,19,17,8.5,8.5
6041,06292000,sutter,23,21,10.5,10.5
6001,06302000,kpsc,17,15,7.5,7.5
6003,06302000,kpsc,19,17,8.5,8.5
6005,06302000,kpsc,17,15,7.5,7.5
6006,06302000,kpsc,19,17,8.5,8.5
6008,06302000,kpsc,20,18,9,9
6009,06302000,kpsc,21,19,9.5,9.5
6041,06302000,sutter,22,20,10,10
6001,07012000,kpsc,17,15,7.5,7.5
6003,07012000,kpsc,20,18,9,9
6005,07012000,kpsc,20,18,9,9
6006,07012000,kpsc,19,17,8.5,8.5
6008,07012000,kpsc,21,19,9.5,9.5
6009,07012000,kpsc,19,17,8.5,8.5
6041,07012000,sutter,19,17,8.5,8.5
6001,07022000,kpsc,20,18,9,9
6003,07022000,kpsc,19,17,8.5,8.5
6005,07022000,kpsc,20,18,9,9
6006,07022000,kpsc,21,19,9.5,9.5
6008,07022000,kpsc,20,18,9,9
6009,07022000,kpsc,16,14,7,7
